8618,50,Howard St,50 Howard St,POINT (-71.11081258701503 42.36571435678271)
7899,42,Howard St,42 Howard St,POINT (-71.11080495485766 42.365559413260414)
5884,27,Pleasant St,27 Pleasant St,POINT (-71.1075965492345 42.364660918444656)
10950,90,Western Ave,90 Western Ave,POINT (-71.10742011433993 42.36486923692734)
1447,114,Western Ave,114 Western Ave,POINT (-71.10800980722384 42.36486576362141)
1060,104,Western Ave,104 Western Ave,POINT (-71.10786200296822 42.36488256690853)
1013,102,Western Ave,102 Western Ave,POINT (-71.10770610756825 42.36489189163604)
954,100,Western Ave,100 Western Ave,POINT (-71.10764949161836 42.364898126567816)
14753,132,Western Ave,132 Western Ave,POINT (-71.1084318653501 42.364823381603834)
1820,124,Western Ave,124 Western Ave,POINT (-71.1082378599813 42.36484765800618)
1782,122,Western Ave,122 Western Ave,POINT (-71.10819335311086 42.364853607645536)
2240,138,Western Ave,138 Western Ave,POINT (-71.10856969689235 42.36480295330253)
14731,150,Western Ave,150 Western Ave,POINT (-71.10885550814261 42.36479026557819)
14728,148,Western Ave,148 Western Ave,POINT (-71.10878599840585 42.36479671560191)
26417,146,Western Ave,146 Western Ave,POINT (-71.1087425817144 42.36479639776414)
14734,144,Western Ave,144 Western Ave,POINT (-71.10870651132345 42.36479974476197)
3263,16,Kinnaird St,16 Kinnaird St,POINT (-71.10885698588352 42.36466829975287)
3818,18,Kinnaird St,18 Kinnaird St,POINT (-71.1088541437978 42.36469992706516)
522,168,Western Ave,168 Western Ave,POINT (-71.10939397989738 42.364759934580825)
3071,162,Western Ave,162 Western Ave,POINT (-71.10928615289193 42.36476834073659)
2845,158,Western Ave,158 Western Ave,POINT (-71.10922090561164 42.364764959066356)
3562,15,Kinnaird St,15 Kinnaird St,POINT (-71.10905145625759 42.3646051927193)
14712,7,Kinnaird St,7 Kinnaird St,POINT (-71.1090710428142 42.36428128478244)
521,11,Kinnaird St,11 Kinnaird St,POINT (-71.10907658235479 42.364413662880146)
2006,12,Kinnaird St,12 Kinnaird St,POINT (-71.10880205495863 42.36452245733427)
24028,10,Kinnaird St,10 Kinnaird St,POINT (-71.10878843190868 42.3644491798682)
9866,6,Kinnaird St,6 Kinnaird St,POINT (-71.10878664276237 42.364217515572335)
14720,4,Kinnaird St,4 Kinnaird St,POINT (-71.10878419214325 42.3642058665276)
10840,8,Kinnaird St,8 Kinnaird St,POINT (-71.10881917903228 42.36439513939536)
9212,5,Kinnaird St,5 Kinnaird St,POINT (-71.10899949821805 42.36423876501698)
2494,147,River St,147 River St,POINT (-71.10944284166175 42.363819583467155)
10348,7,Jay St,7 Jay St,POINT (-71.10986623046675 42.36402270895463)
10836,8,Jay St,8 Jay St,POINT (-71.10962141151762 42.364176687094044)
24194,13,Jay St,13 Jay St,POINT (-71.11018721360067 42.364340884598136)
1629,11,Jay St,11 Jay St,POINT (-71.10991183994884 42.36428588335029)
14696,12,Jay St,12 Jay St,POINT (-71.1096765467165 42.36436247464563)
2597,14,Jay St,14 Jay St,POINT (-71.10969073430438 42.36445105969583)
2947,15,Jay St,15 Jay St,POINT (-71.10992399569838 42.364409104516305)
31484,17,Jay St,17 Jay St,POINT (-71.10996465884384 42.364494270000925)
4080,19,Jay St,19 Jay St,POINT (-71.10996922896406 42.36456464830985)
14709,16,Jay St,16 Jay St,POINT (-71.10973543399248 42.364520828751054)
14706,16-A,Jay St,16-A Jay St,POINT (-71.1097430333547 42.36455667874699)
14702,18,Jay St,18 Jay St,POINT (-71.10975129198155 42.36460944196523)
4443,20,Jay St,20 Jay St,POINT (-71.10975309337145 42.36463603534535)
14699,20-A,Jay St,20-A Jay St,POINT (-71.10976262168907 42.36469689374655)
31339,21,Jay St,21 Jay St,POINT (-71.1099746495045 42.36468946443771)
3939,194,Western Ave,194 Western Ave,POINT (-71.11014950550275 42.36469431470114)
4550,206,Western Ave,206 Western Ave,POINT (-71.11035492373436 42.36451216345118)
4788,218,Western Ave,218 Western Ave,POINT (-71.11090650155694 42.36463470155011)
16121,220,Western Ave,220 Western Ave,POINT (-71.11094203533177 42.36463428518178)
17519,228,Western Ave,228 Western Ave,POINT (-71.1110977566392 42.36461478494428)
27,230,Western Ave,230 Western Ave,POINT (-71.11112065916534 42.36461272690138)
16124,234,Western Ave,234 Western Ave,POINT (-71.11120366738929 42.364605005779424)
5036,236,Western Ave,236 Western Ave,POINT (-71.11121531068363 42.364604236679696)
5179,240,Western Ave,240 Western Ave,POINT (-71.11135573142941 42.36459290759119)
16127,242,Western Ave,242 Western Ave,POINT (-71.11138776218644 42.364589034751596)
5211,244,Western Ave,244 Western Ave,POINT (-71.11140201347402 42.364587815298506)
16763,26,Howard St,26 Howard St,POINT (-71.11064451456762 42.36458413444896)
16766,24,Howard St,24 Howard St,POINT (-71.11064207944617 42.36456675427323)
16759,22-A,Howard St,22-A Howard St,POINT (-71.11064452985629 42.36445720217585)
16107,25,Howard St,25 Howard St,POINT (-71.11083165350446 42.364429947294575)
5857,27,Howard St,27 Howard St,POINT (-71.11083478935839 42.364450647394236)
4907,22,Howard St,22 Howard St,POINT (-71.11057873369008 42.364428450236765)
2940,15,Howard St,15 Howard St,POINT (-71.11078498667115 42.36408602748643)
16098,15-A,Howard St,15-A Howard St,POINT (-71.11078684632997 42.364098089520034)
3553,17,Howard St,17 Howard St,POINT (-71.11078914336093 42.3641146346613)
4072,19,Howard St,19 Howard St,POINT (-71.11080694555754 42.36422823186872)
4683,21,Howard St,21 Howard St,POINT (-71.1108023756945 42.36427861175739)
5117,23,Howard St,23 Howard St,POINT (-71.11082639692603 42.36435476907013)
16104,23-A,Howard St,23-A Howard St,POINT (-71.1108279545791 42.36436698583007)
3810,18,Howard St,18 Howard St,POINT (-71.11060002040108 42.364286566892076)
3256,16,Howard St,16 Howard St,POINT (-71.11058578003946 42.36419590211381)
2592,14,Howard St,14 Howard St,POINT (-71.11055333718075 42.364052795211784)
11342,9,Howard St,9 Howard St,POINT (-71.1107555998213 42.36388814222479)
1622,11,Howard St,11 Howard St,POINT (-71.1107544862236 42.363949952150236)
24099,11-A,Howard St,11-A Howard St,POINT (-71.11075581210983 42.36395938624165)
2301,13,Howard St,13 Howard St,POINT (-71.11076949909284 42.36398356384928)
10831,8,Howard St,8 Howard St,POINT (-71.11052554453835 42.36382561184834)
23302,7,Howard St,7 Howard St,POINT (-71.11081000894714 42.36374237814459)
17517,5,Howard St,5 Howard St,POINT (-71.11076099578845 42.363708446123404)
17515,3,Howard St,3 Howard St,POINT (-71.1107467066853 42.363660209009076)
10818,8,Gilmore St,8 Gilmore St,POINT (-71.1114189165142 42.364397610319)
16095,6,Gilmore St,6 Gilmore St,POINT (-71.11142024493945 42.36440605589521)
1242,10,Gilmore St,10 Gilmore St,POINT (-71.11139520627485 42.36428158138503)
16133,252,Western Ave,252 Western Ave,POINT (-71.11166508716514 42.36456924322646)
16130,254,Western Ave,254 Western Ave,POINT (-71.11168851035315 42.3645674001965)
5430,256,Western Ave,256 Western Ave,POINT (-71.11169737921858 42.36456670270693)
24567,260,Western Ave,260 Western Ave,POINT (-71.11178884448259 42.36455791226464)
16142,262,Western Ave,262 Western Ave,POINT (-71.11188763708567 42.364554315020946)
5615,264,Western Ave,264 Western Ave,POINT (-71.11192735844435 42.364555586111756)
16139,264-R,Western Ave,264-R Western Ave,POINT (-71.11194140596172 42.36455413633126)
16144,266,Western Ave,266 Western Ave,POINT (-71.11199451249264 42.36454536664736)
5639,268,Western Ave,268 Western Ave,POINT (-71.11200951550882 42.36454410013921)
16147,270,Western Ave,270 Western Ave,POINT (-71.11212397759309 42.36453685717244)
5773,272,Western Ave,272 Western Ave,POINT (-71.1121394895941 42.364535537446365)
5595,258,Western Ave,258 Western Ave,POINT (-71.11177963521003 42.36454385471452)
8460,4,Bancroft St,4 Bancroft St,POINT (-71.11220363402516 42.3643756287519)
16092,2,Bancroft St,2 Bancroft St,POINT (-71.11220515498712 42.364386349092044)
480,280,Western Ave,280 Western Ave,POINT (-71.11244483100508 42.36450795560654)
5138,23,Montague St,23 Montague St,POINT (-71.11317705008987 42.36410626294882)
26422,322-1/2,Western Ave,322-1/2 Western Ave,POINT (-71.11340332940792 42.3642826804805)
17527,245,River St,245 River St,POINT (-71.11191191347211 42.363169409240534)
17528,247,River St,247 River St,POINT (-71.11198740083657 42.36311609685725)
1194,10,Ballord Pl,10 Ballord Pl,POINT (-71.11339603409604 42.36378221269854)
8459,3,Ballord Pl,3 Ballord Pl,POINT (-71.11316059822612 42.36378566413291)
16086,5,Ballord Pl,5 Ballord Pl,POINT (-71.11313917999402 42.36378705415915)
16089,6,Ballord Pl,6 Ballord Pl,POINT (-71.1132382896034 42.363740929980125)
11245,2,Ballord Pl,2 Ballord Pl,POINT (-71.11340021100357 42.36390026333086)
6472,11,Montague St,11 Montague St,POINT (-71.11312686082539 42.36423996046671)
6749,338,Western Ave,338 Western Ave,POINT (-71.11371564593992 42.364396220636785)
14760,336,Western Ave,336 Western Ave,POINT (-71.11370182403417 42.364397316678634)
6705,330,Western Ave,330 Western Ave,POINT (-71.11355261447599 42.36440712012237)
6584,322,Western Ave,322 Western Ave,POINT (-71.11332539673049 42.36442041803921)
6473,318,Western Ave,318 Western Ave,POINT (-71.11327704237077 42.36442059757528)
14757,316,Western Ave,316 Western Ave,POINT (-71.11326010666818 42.36442207381881)
13843,207,Putnam Ave,207 Putnam Ave,POINT (-71.11398286478531 42.364276248006355)
13846,201,Putnam Ave,201 Putnam Ave,POINT (-71.11398943206943 42.36431132450678)
13845,203,Putnam Ave,203 Putnam Ave,POINT (-71.11398788016434 42.3643030393625)
13844,205,Putnam Ave,205 Putnam Ave,POINT (-71.11398564993216 42.36429112558714)
13842,209,Putnam Ave,209 Putnam Ave,POINT (-71.11397516035343 42.36420908687527)
13841,211,Putnam Ave,211 Putnam Ave,POINT (-71.11397357320412 42.364200609851245)
13840,213,Putnam Ave,213 Putnam Ave,POINT (-71.11397182380288 42.36419126800744)
4580,215,Putnam Ave,215 Putnam Ave,POINT (-71.11397023078247 42.36418275855329)
4787,222,Putnam Ave,222 Putnam Ave,POINT (-71.11368008581636 42.36397560071947)
4761,220,Putnam Ave,220 Putnam Ave,POINT (-71.11370528848546 42.36404391899596)
4994,232,Putnam Ave,232 Putnam Ave,POINT (-71.11366153238014 42.36371126733826)
5015,234,Putnam Ave,234 Putnam Ave,POINT (-71.1136326038385 42.363665864132976)
5057,238,Putnam Ave,238 Putnam Ave,POINT (-71.11361181762378 42.363553659987275)
16110,1,Pond Pl,1 Pond Pl,POINT (-71.11338772807211 42.363471959462885)
6233,2,Pond Pl,2 Pond Pl,POINT (-71.11338574524525 42.363459314571664)
5381,252,Putnam Ave,252 Putnam Ave,POINT (-71.11357883913674 42.36318179556005)
5429,256,Putnam Ave,256 Putnam Ave,POINT (-71.11355585686633 42.36306903573823)
467,24,Blackstone St,24 Blackstone St,POINT (-71.1147714342825 42.36351252018561)
6755,165,Pleasant St,165 Pleasant St,POINT (-71.11411505831565 42.35981969720558)
26254,340,River St,340 River St,POINT (-71.11415149827809 42.36114239382452)
9389,61,Pleasant St,61 Pleasant St,POINT (-71.10932678309777 42.3632005661088)
8802,53,Kelly Rd,53 Kelly Rd,POINT (-71.11009959963218 42.36308086116605)
8348,73,Pleasant St,73 Pleasant St,POINT (-71.11004314391137 42.36276642096262)
507,85,Pleasant St,85 Pleasant St,POINT (-71.11047989532653 42.362190316336)
17576,83,Pleasant St,83 Pleasant St,POINT (-71.11044613426202 42.3622184962163)
15237,19,Rockwell St,19 Rockwell St,POINT (-71.11129749979085 42.36271928497171)
4717,21,Rockwell St,21 Rockwell St,POINT (-71.11130570788751 42.362727892447325)
3853,18,Rockwell St,18 Rockwell St,POINT (-71.1113393732026 42.362554647839076)
24997,57,Fairmont St,57 Fairmont St,POINT (-71.11181625447487 42.36242692762229)
7483,39,Fairmont St,39 Fairmont St,POINT (-71.11117565413346 42.36198175042055)
7288,37,Fairmont St,37 Fairmont St,POINT (-71.11102413286542 42.361885274653034)
24792,37-A,Fairmont St,37-A Fairmont St,POINT (-71.11103585814338 42.36189162352082)
24761,35-A,Fairmont St,35-A Fairmont St,POINT (-71.11098562669586 42.36184282011313)
7039,35,Fairmont St,35 Fairmont St,POINT (-71.11097290489926 42.36183467629775)
7709,40,Fairmont St,40 Fairmont St,POINT (-71.11128673134824 42.3618801944702)
7162,36,Fairmont St,36 Fairmont St,POINT (-71.11110462895175 42.36177477012273)
7393,38,Fairmont St,38 Fairmont St,POINT (-71.11118539025881 42.3618203465314)
14058,99,Pleasant St,99 Pleasant St,POINT (-71.11118964545348 42.36161706434977)
14057,101,Pleasant St,101 Pleasant St,POINT (-71.11123059110064 42.36158178276182)
14056,103,Pleasant St,103 Pleasant St,POINT (-71.11129178539124 42.36152631223181)
14055,105,Pleasant St,105 Pleasant St,POINT (-71.11130390358589 42.36151592696037)
31197,107,Pleasant St,107 Pleasant St,POINT (-71.11138473745335 42.36144967609207)
14053,111,Pleasant St,111 Pleasant St,POINT (-71.11147759082505 42.36137009740434)
1409,113,Pleasant St,113 Pleasant St,POINT (-71.11149196302352 42.361354606995555)
14059,109,Pleasant St,109 Pleasant St,POINT (-71.11140002564092 42.361432302688065)
14052,113-1/2,Pleasant St,113-1/2 Pleasant St,POINT (-71.11155268207021 42.36128433399635)
1509,115-B,Pleasant St,115-B Pleasant St,POINT (-71.11162524533084 42.36126823073727)
14063,115,Pleasant St,115 Pleasant St,POINT (-71.11176584641264 42.36130897709321)
14062,115-A,Pleasant St,115-A Pleasant St,POINT (-71.11171926814434 42.36127432174295)
24136,117-A,Pleasant St,117-A Pleasant St,POINT (-71.11172515672116 42.36123954641796)
5654,26,Andrew St,26 Andrew St,POINT (-71.11191767429708 42.36144249615209)
1748,121,Pleasant St,121 Pleasant St,POINT (-71.11192950819941 42.36098769652132)
6599,323,Allston St,323 Allston St,POINT (-71.11219786989899 42.36098445229669)
7379,34,Andrew St,34 Andrew St,POINT (-71.11230377924561 42.36117888250284)
6622,32,Andrew St,32 Andrew St,POINT (-71.11213887797382 42.36131706888574)
31862,28,Andrew St,28 Andrew St,POINT (-71.11204729236138 42.361394155884994)
16819,29,Andrew St,29 Andrew St,POINT (-71.11224477720428 42.36142864836083)
24537,25,Andrew St,25 Andrew St,POINT (-71.11213738511319 42.36150649419719)
25350,16,Andrew St,16 Andrew St,POINT (-71.11178186914022 42.36158213422737)
14050,14,Andrew St,14 Andrew St,POINT (-71.11171354692517 42.3616425586403)
31919,1-Dec,Andrew St,12-1 Andrew St,POINT (-71.1116707303785 42.361720231308965)
31920,2-Dec,Andrew St,12-2 Andrew St,POINT (-71.11167598899956 42.36171570981596)
16806,11,Andrew St,11 Andrew St,POINT (-71.11177815795024 42.3618127995977)
12303,346,Allston St,346 Allston St,POINT (-71.11301692948952 42.36125590370356)
6888,348,Allston St,348 Allston St,POINT (-71.11302755574081 42.36122979061412)
24756,344,Putnam Ave,344 Putnam Ave,POINT (-71.11323074861461 42.36121959143812)
6855,342,Allston St,342 Allston St,POINT (-71.11286301097381 42.361223281458095)
2092,131,Pleasant St,131 Pleasant St,POINT (-71.11242137539774 42.36064683630455)
2391,141,Pleasant St,141 Pleasant St,POINT (-71.11256140051543 42.36046554817031)
12307,139,Pleasant St,139 Pleasant St,POINT (-71.1127504692727 42.36059459743871)
12306,137,Pleasant St,137 Pleasant St,POINT (-71.11269832832367 42.36056220507745)
24806,380,Putnam Ave,380 Putnam Ave,POINT (-71.1130040512709 42.36047364481143)
26204,382,Putnam Ave,382 Putnam Ave,POINT (-71.1129738545553 42.36044457194879)
29095,384,Putnam Ave,384 Putnam Ave,POINT (-71.11287208716661 42.3603465923651)
29097,386,Putnam Ave,386 Putnam Ave,POINT (-71.11284324821716 42.36031882765349)
24785,366,Putnam Ave,366 Putnam Ave,POINT (-71.11290695754354 42.36074640133561)
12314,360,Putnam Ave,360 Putnam Ave,POINT (-71.11321696932484 42.360815566379664)
12313,362,Putnam Ave,362 Putnam Ave,POINT (-71.11321593911897 42.36080993972026)
7118,364,Putnam Ave,364 Putnam Ave,POINT (-71.11321495944289 42.36080458601785)
7012,358,Putnam Ave,358 Putnam Ave,POINT (-71.11322979664197 42.360913082727)
12311,356,Putnam Ave,356 Putnam Ave,POINT (-71.11323096189743 42.36091985140464)
12312,354,Putnam Ave,354 Putnam Ave,POINT (-71.11323189037269 42.36092524094608)
6882,346,Putnam Ave,346 Putnam Ave,POINT (-71.11327138450123 42.361115411799325)
13508,580,Massachusetts Ave,580 Massachusetts Ave,POINT (-71.10280143728905 42.36466644671565)
31788,580-B,Massachusetts Ave,580-B Massachusetts Ave,POINT (-71.10276758931579 42.36464352824966)
13502,237,Franklin St,237 Franklin St,POINT (-71.10423647011743 42.36410076814685)
31416,10,Brookline St,10 Brookline St,POINT (-71.10176191035583 42.363494451240776)
31415,4,Brookline St,4 Brookline St,POINT (-71.10165128232963 42.363616635059536)
1917,129,Franklin St,129 Franklin St,POINT (-71.10137220321052 42.3627049679736)
8133,45,Sidney St,45 Sidney St,POINT (-71.1014233914708 42.36191555892703)
3945,195,Franklin St,195 Franklin St,POINT (-71.10298553917018 42.36351609489531)
31789,193,Franklin St,193 Franklin St,POINT (-71.10295220571098 42.363496005153955)
2788,154,Auburn St,154 Auburn St,POINT (-71.1047787253551 42.36333590047277)
16617,1,Salem St,1 Salem St,POINT (-71.1041293162399 42.36292995215174)
7629,3,Salem St,3 Salem St,POINT (-71.10416078479413 42.36284087619337)
1493,117,Auburn St,117 Auburn St,POINT (-71.10352441891446 42.362829847949165)
1425,114,Auburn St,114 Auburn St,POINT (-71.10354257538275 42.36252432237076)
13421,101,Auburn St,101 Auburn St,POINT (-71.10304346229744 42.3624916660339)
13418,55,Brookline St,55 Brookline St,POINT (-71.10298916172934 42.362669866971544)
8888,55-A,Brookline St,55-A Brookline St,POINT (-71.10294686211026 42.36268850724959)
13419,51,Brookline St,51 Brookline St,POINT (-71.10279080046911 42.36264307554717)
8313,68-101,Brookline St,68-101 Brookline St,POINT (-71.102640199394 42.36250643456394)
31790,68-102,Brookline St,68-102 Brookline St,POINT (-71.1025951404473 42.362557539450854)
31792,68-104,Brookline St,68-104 Brookline St,POINT (-71.10253058549128 42.3626259984094)
31791,68-103,Brookline St,68-103 Brookline St,POINT (-71.10258367136966 42.362565787867965)
31793,68-105,Brookline St,68-105 Brookline St,POINT (-71.10247385764632 42.362610291298616)
25061,66,Brookline St,66 Brookline St,POINT (-71.10243479077509 42.3627249132091)
607,150,Franklin St,150 Franklin St,POINT (-71.10230588395784 42.362697901863186)
23986,1,Brookline Pl,1 Brookline Pl,POINT (-71.10190734743367 42.36240372889412)
13396,70,Brookline St,70 Brookline St,POINT (-71.10273238950612 42.36241288815848)
25230,95,Auburn Pk,95 Auburn Pk,POINT (-71.10272848796757 42.36233999910672)
25224,93,Auburn Pk,93 Auburn Pk,POINT (-71.10267763925515 42.36231254114229)
25220,91,Auburn Pk,91 Auburn Pk,POINT (-71.10262014961714 42.36229716907787)
25194,89,Auburn Pk,89 Auburn Pk,POINT (-71.10254006230346 42.36224586314081)
25177,87,Auburn Pk,87 Auburn Pk,POINT (-71.10245190068478 42.36219347139995)
25170,85,Auburn Pk,85 Auburn Pk,POINT (-71.10237528860038 42.362147663711006)
25167,84,Auburn Pk,84 Auburn Pk,POINT (-71.10282598369196 42.36210340985309)
25186,88,Auburn Pk,88 Auburn Pk,POINT (-71.10290804645061 42.362160856072194)
25156,80,Auburn Pk,80 Auburn Pk,POINT (-71.10255349129469 42.36195986927073)
13394,72,Brookline St,72 Brookline St,POINT (-71.10311649462122 42.36198809285611)
985,102,Auburn St,102 Auburn St,POINT (-71.10324002503043 42.362418441483726)
13398,100,Auburn St,100 Auburn St,POINT (-71.10323471638861 42.36241534868852)
1319,108,Auburn St,108 Auburn St,POINT (-71.10345924763233 42.36240920343583)
9755,69,Brookline St,69 Brookline St,POINT (-71.10330443869934 42.36225756532494)
1082,106,Auburn St,106 Auburn St,POINT (-71.103552155552 42.36225921082353)
13399,104,Auburn St,104 Auburn St,POINT (-71.10354368576982 42.362254376793416)
1705,120-B,Auburn St,120-B Auburn St,POINT (-71.10382374713777 42.36249520093667)
1840,126,Auburn St,126 Auburn St,POINT (-71.10390095101224 42.362807326412934)
1706,120-A,Auburn St,120-A Auburn St,POINT (-71.10371358617203 42.36269062943911)
1761,122,Auburn St,122 Auburn St,POINT (-71.1037426724862 42.36270925396835)
13402,124,Auburn St,124 Auburn St,POINT (-71.10388550179876 42.36279788320828)
8551,4,Salem St,4 Salem St,POINT (-71.10404376452425 42.362742237629575)
13403,6,Salem St,6 Salem St,POINT (-71.10413817319721 42.3626296854764)
10883,8,Salem St,8 Salem St,POINT (-71.10414667635999 42.36262182912545)
11421,7,Salem St,7 Salem St,POINT (-71.10436139983432 42.36261931252251)
13758,84,Pearl St,84 Pearl St,POINT (-71.10461220848221 42.362724728090726)
10706,88,Pearl St,88 Pearl St,POINT (-71.10465233458541 42.36264335940961)
13759,11,Salem St,11 Salem St,POINT (-71.10451326511489 42.362548948900034)
13400,120-C,Auburn St,120-C Auburn St,POINT (-71.10387471213404 42.36241327476503)
3017,15,Watson St,15 Watson St,POINT (-71.10407102504273 42.36221355484357)
1694,11,Watson St,11 Watson St,POINT (-71.10386882251848 42.3622046137531)
10524,83,Brookline St,83 Brookline St,POINT (-71.1034289659063 42.36191499151138)
10114,75,Brookline St,75 Brookline St,POINT (-71.10331075429148 42.362051111559325)
605,47,Pilgrim St,47 Pilgrim St,POINT (-71.10326439533327 42.36176961267647)
13760,15,Salem St,15 Salem St,POINT (-71.10461556973398 42.3623957566211)
1292,10,Salem St,10 Salem St,POINT (-71.10420984832037 42.36248600680121)
5582,14,Salem St,14 Salem St,POINT (-71.10438893861237 42.3624220750503)
11002,92,Pearl St,92 Pearl St,POINT (-71.10479290632306 42.36258210261772)
26170,76,Pearl St,76 Pearl St,POINT (-71.10438011906682 42.36293705411806)
9536,64,Pearl St,64 Pearl St,POINT (-71.10398587309449 42.36324370543357)
3962,198,Franklin St,198 Franklin St,POINT (-71.10332206412318 42.36330019406876)
31736,174,Franklin St,174 Franklin St,POINT (-71.10302006330294 42.362926320580534)
31735,176,Franklin St,176 Franklin St,POINT (-71.10304992454417 42.36294486333204)
3636,180,Franklin St,180 Franklin St,POINT (-71.10298551241665 42.363084196356716)
31734,178,Franklin St,178 Franklin St,POINT (-71.10295271552656 42.36306511048483)
31737,172,Franklin St,172 Franklin St,POINT (-71.10286045519882 42.36300712674165)
10197,77,Pearl St,77 Pearl St,POINT (-71.10464594025193 42.36293438592862)
15195,79,Pearl St,79 Pearl St,POINT (-71.10465790228682 42.3629241484664)
10537,83,Pearl St,83 Pearl St,POINT (-71.10476310233717 42.362826930583545)
15197,85,Pearl St,85 Pearl St,POINT (-71.10477408825965 42.36281708948241)
2826,158,Auburn St,158 Auburn St,POINT (-71.10499073663819 42.363366066397695)
3408,174,Auburn St,174 Auburn St,POINT (-71.10536134830116 42.36367163120409)
24355,172,Auburn St,172 Auburn St,POINT (-71.10535884832036 42.36367013895294)
3154,168,Auburn St,168 Auburn St,POINT (-71.10521537755716 42.36358988834481)
15187,166,Auburn St,166 Auburn St,POINT (-71.10520228464453 42.36358194338323)
3091,164,Auburn St,164 Auburn St,POINT (-71.10512979135011 42.36353928019198)
3106,165,Auburn St,165 Auburn St,POINT (-71.10497769191818 42.3636694183813)
3168,169,Auburn St,169 Auburn St,POINT (-71.10509419966894 42.36372115284454)
14808,167,Auburn St,167 Auburn St,POINT (-71.10506791928039 42.3637060170087)
31787,165-A,Auburn St,165-A Auburn St,POINT (-71.1049394590522 42.363648404902335)
11375,9,Magazine St,9 Magazine St,POINT (-71.10533515295506 42.364460445773005)
1643,11,Magazine St,11 Magazine St,POINT (-71.10546315061545 42.36434730200138)
5543,25,Magazine St,25 Magazine St,POINT (-71.10599592562806 42.36386225490267)
24503,23,Magazine St,23 Magazine St,POINT (-71.1059111550561 42.363937584989365)
15193,22,Magazine St,22 Magazine St,POINT (-71.10571381767225 42.36383470717423)
24517,24,Magazine St,24 Magazine St,POINT (-71.10578049199073 42.3637737225013)
30825,27-A,William St,27-A William St,POINT (-71.1061496843968 42.363831317392204)
5908,27,William St,27 William St,POINT (-71.10631196957729 42.363731789880916)
14777,29,William St,29 William St,POINT (-71.10634203748971 42.36374972028191)
14774,29-A,William St,29-A William St,POINT (-71.10634734645534 42.36381093456633)
555,39,William St,39 William St,POINT (-71.10676885963163 42.3640187159532)
7838,41,William St,41 William St,POINT (-71.10698533364541 42.36410662794751)
553,44,William St,44 William St,POINT (-71.10705345168836 42.36394089278243)
30824,42,William St,42 William St,POINT (-71.10698468627974 42.36389800402917)
6809,33,Magazine St,33 Magazine St,POINT (-71.10643316633443 42.36347182542661)
554,35,Magazine St,35 Magazine St,POINT (-71.10667134976849 42.363279414286396)
17565,32,Magazine St,32 Magazine St,POINT (-71.10624059474925 42.36333729810953)
556,30,Magazine St,30 Magazine St,POINT (-71.10624263982487 42.36333542261049)
557,23,William St,23 William St,POINT (-71.10594295121454 42.363506409591025)
17559,25,William St,25 William St,POINT (-71.10596858529482 42.36352183650659)
24550,25-A,William St,25-A William St,POINT (-71.10600739140926 42.36354519055285)
2358,13,William St,13 William St,POINT (-71.1054228907816 42.36326120426051)
3023,15,William St,15 William St,POINT (-71.1055623762226 42.36329170998477)
3625,17,William St,17 William St,POINT (-71.10567669984289 42.36335376176655)
4746,21,William St,21 William St,POINT (-71.10581118932264 42.3634284208486)
2064,12,William St,12 William St,POINT (-71.10563110718763 42.36307426972577)
2668,14,William St,14 William St,POINT (-71.10577302785323 42.363158290318296)
15222,16,William St,16 William St,POINT (-71.1058528911638 42.36322374482773)
3875,18,William St,18 William St,POINT (-71.10588006106563 42.363240099822)
15201,11,William St,11 William St,POINT (-71.1053421513239 42.363208211822446)
11462,9,William St,9 William St,POINT (-71.10533316534877 42.363130996660956)
11461,8,William St,8 William St,POINT (-71.10542961626922 42.3629482433681)
3,6,William St,6 William St,POINT (-71.1053240883257 42.36291622719049)
8571,4,William St,4 William St,POINT (-71.10518772591064 42.362820406143705)
15219,10,William St,10 William St,POINT (-71.10544817319469 42.36296104339287)
7649,3,William St,3 William St,POINT (-71.1050222343107 42.362949824118836)
15199,5,William St,5 William St,POINT (-71.10511727964187 42.36300652737294)
10424,7,William St,7 William St,POINT (-71.10513785274372 42.36301857722838)
26398,27,Watson St,27 Watson St,POINT (-71.10468894356598 42.36241982774268)
16760,98,Pearl St,98 Pearl St,POINT (-71.10508559606492 42.36229859285377)
24038,100,Pearl St,100 Pearl St,POINT (-71.10509025188406 42.36229426405299)
26650,102,Pearl St,102 Pearl St,POINT (-71.1051642626729 42.362225439098744)
24053,104,Pearl St,104 Pearl St,POINT (-71.1051684093139 42.36222158299826)
16771,106,Pearl St,106 Pearl St,POINT (-71.1052638035684 42.36213876079305)
1151,108,Pearl St,108 Pearl St,POINT (-71.10527028990869 42.362132889773)
974,101,Pearl St,101 Pearl St,POINT (-71.10527984621592 42.362371188142426)
11065,94,Pearl St,94 Pearl St,POINT (-71.1050173683138 42.36236178921411)
16756,96,Pearl St,96 Pearl St,POINT (-71.1050214636843 42.362357981558404)
3331,16,Watson St,16 Watson St,POINT (-71.10445881187087 42.36207331352992)
16802,18,Watson St,18 Watson St,POINT (-71.10454241155527 42.362125735758276)
4510,20,Watson St,20 Watson St,POINT (-71.10454920049919 42.362129725767865)
16805,22,Watson St,22 Watson St,POINT (-71.10466075168534 42.36219416111753)
5359,24,Watson St,24 Watson St,POINT (-71.1046741352762 42.36220196219734)
5754,26,Watson St,26 Watson St,POINT (-71.10473815583376 42.36224306428781)
